CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,ValorBeneficioConsolidadoAsignado,ValorUltimoBeneficioAsignado
1,3,3,08,08520,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,PALMAR DE VARELA,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
2,1,1,25,25875,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2017-01-01,Mujer,ND,CUNDINAMARCA,VILLETA,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,41,41306,ND,NO,ACTIVO,Sin Información,ND,2018-07-01,2018-01-01,Hombre,ND,HUILA,GIGANTE,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47053,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (6o - 9o),MAGDALENA,ARACATACA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,63,63001,M-MUJER,NO,NO ACTIVO,ND,ND,2017-11-01,2017-01-01,Mujer,ND,QUINDIO,ARMENIA,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,2.600.001 - 3.900.000
1,1,1,19,19318,Heterosexual,NO,ATENDIDO,NO REPORTA,AFROCOLOMBIANO – NEGRO,2019-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,76,76275,ND,NO,NO ACTIVO,ND,ND,2017-03-01,2017-01-01,Mujer,ND,VALLE,FLORIDA,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,76,76109,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Hombre,Media (o  o),VALLE DEL CAUCA,BUENAVENTURA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,2,44,44098,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),LA GUAJIRA,DISTRACCIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,47,47960,ND,NO,ACTIVO,Sin Información,ND,2018-11-01,2018-01-01,Mujer,ND,MAGDALENA,ZAPAYAN,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,TI,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73411,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),TOLIMA,LÍBANO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,73,73411,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (o  o),TOLIMA,LÍBANO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,2,52,52678,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Hombre,Básica primaria (1o. - 5o.),NARIÑO,SAMANIEGO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,5,5,47,47001,Heterosexual,SI,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),MAGDALENA,SANTA MARTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,5,5,44,44874,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (o  o),LA GUAJIRA,VILLANUEVA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
8,1,1,23,23001,ND,NO,ACTIVO,Sin Información,ND,2018-09-01,2018-01-01,Mujer,ND,CORDOBA,MONTERIA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,3,3,08,08078,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,BARANOA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,9,9,13,13468,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),BOLIVAR,MOMPÓS,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
3,1,1,76,76001,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,VALLE,CALI,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
7,1,1,52,52356,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,NARIÑO,IPIALES,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,19,19807,Heterosexual,NO,ATENDIDO,DIVORCIADO(A),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),CAUCA,TIMBÍO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,5,08,08606,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,REPELÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,5,5,08,08606,Heterosexual,NO,ATENDIDO,Soltero(a),AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),ATLANTICO,REPELÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,63,63001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (6o - 9o),QUINDIO,ARMENIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,3,17,17444,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Hombre,Básica primaria (o.  o.),CALDAS,MARQUETALIA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,52,52399,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),NARIÑO,LA UNIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,5,5,19,19212,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CAUCA,CORINTO,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,08,08001,M,NO,NO ACTIVO,DI,ND,2018-03-01,2017-01-01,Mujer,SECUNDARIA,ATLANTICO,BARRANQUILLA,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,17,17777,ND,NO,NO ACTIVO,UL,INDIGENA,2017-02-01,2017-01-01,Hombre,SECUNDARIA,CALDAS,SUPIA,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,85,85001,Heterosexual,NO,ATENDIDO,Unión libre,ND,2019-01-01,2020-01-01,Mujer,Básica Secundaria (6o - 9o),CASANARE,YOPAL,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,2.600.001 o más
1,1,1,44,44078,Heterosexual,NO,ATENDIDO,Unión libre,Indígena,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),LA GUAJIRA,BARRANCAS,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,76,76736,M-MUJER,NO,ACTIVO,UL,ND,2018-06-01,2018-01-01,Mujer,PRIMARIA,VALLE,SEVILLA,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,2,2,08,08573,Heterosexual,NO,ATENDIDO,DIVORCIADO(A),ND,2018-01-01,2018-01-01,Mujer,Básica Secundaria (o  o),ATLANTICO,PUERTO COLOMBIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,70,70742,ND,NO,ACTIVO,UL,ND,2017-02-01,2017-01-01,Mujer,PRIMARIA,SUCRE,SAN LUIS DE SINCE,COLOMBIA,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,1.300.001 - 2.600.000
2,1,1,08,08433,ND,NO,ACTIVO,Sin Información,ND,2018-08-01,2018-01-01,Hombre,ND,ATLANTICO,MALAMBO,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,5,5,52,52399,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),NARIÑO,LA UNIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Hombre,TÉCNICA PROFESIONAL,VALLE DEL CAUCA,CALI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Hombre,TÉCNICA PROFESIONAL,VALLE DEL CAUCA,CALI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19318,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,19,19318,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),CAUCA,GUAPI,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,68,68547,ND,NO,ACTIVO,ND,ND,2018-06-01,2018-01-01,Mujer,ND,SANTANDER,PIEDECUESTA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
6,1,1,68,68077,ND,NO,ACTIVO,Sin Información,ND,2018-06-01,2018-01-01,Mujer,ND,SANTANDER,BARBOSA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,4,76,76400,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),VALLE DEL CAUCA,LA UNIÓN,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,52,52001,No responde,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),NARIÑO,PASTO,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,20,20013,Heterosexual,NO,ATENDIDO,Casado(a),ND,2019-01-01,2020-01-01,Mujer,Media (10o - 13o),CESAR,AGUSTÍN CODAZZI,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,7,7,44,44078,Heterosexual,NO,ATENDIDO,Unión libre,AFROCOLOMBIANO - NEGRO,2018-01-01,2018-01-01,Mujer,NO FORMAL,LA GUAJIRA,BARRANCAS,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,0 - 1.300.000
3,9,9,41,41306,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),HUILA,GIGANTE,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,13,13001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2022-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),BOLIVAR,CARTAGENA,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,13,13001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2022-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),BOLIVAR,CARTAGENA,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,25,25754,M-MUJER,NO,ACTIVO,CA,ND,2018-08-01,2018-01-01,Mujer,SECUNDARIA,CUNDINAMARCA,SOACHA,COLOMBIA,>65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
3,1,1,52,52838,ND,NO,ACTIVO,Sin Información,ND,2017-10-01,2017-01-01,Mujer,ND,NARIÑO,TUQUERRES,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,17,17444,M-MUJER,NO,ACTIVO,CA,ND,2018-09-01,2018-01-01,Mujer,PRIMARIA,CALDAS,MARQUETALIA,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,19,19001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2017-01-01,Mujer,TECNICO,CAUCA,POPAYAN,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,63,63130,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (o.  o.),QUINDIO,CALARCA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,73,73001,Heterosexual,NO,ATENDIDO,NO REPORTA,Indígena,2021-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),TOLIMA,IBAGUÉ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,73,73001,Heterosexual,NO,ATENDIDO,NO REPORTA,Indígena,2021-01-01,2020-01-01,Mujer,Básica primaria (1o. - 5o.),TOLIMA,IBAGUÉ,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,76,76109,ND,NO,ACTIVO,ND,ND,2018-06-01,2018-01-01,Mujer,ND,VALLE,BUENAVENTURA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76122,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),VALLE DEL CAUCA,CAICEDONIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,76,76122,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2018-01-01,Mujer,Básica primaria (1o. - 5o.),VALLE DEL CAUCA,CAICEDONIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,2,19,19455,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CAUCA,MIRANDA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,3,17,17444,Heterosexual,NO,ATENDIDO,Casado(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CALDAS,MARQUETALIA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,7,7,41,41548,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (o.  o.),HUILA,PITAL,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DOBLE CONDICION,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,05,05541,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,TÉCNICA PROFESIONAL,ANTIOQUIA,PEÑOL,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,05,05541,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2018-01-01,Mujer,TÉCNICA PROFESIONAL,ANTIOQUIA,PEÑOL,Colombia,18-29,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,63,63130,ND,NO,ACTIVO,Sin Información,ND,2018-06-01,2018-01-01,Mujer,ND,QUINDIO,CALARCA,ND,30-49,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
2,8,8,17,17042,Heterosexual,NO,ATENDIDO,Casado(a),Indígena,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),CALDAS,ANSERMA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,0 - 1.300.000
1,1,1,63,63272,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),QUINDIO,FILANDIA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44650,Heterosexual,NO,ATENDIDO,Casado(a),AFROCOLOMBIANO - NEGRO,2018-01-01,2018-01-01,Mujer,PROFESIONAL,LA GUAJIRA,SAN JUAN DEL CESAR,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,1.300.001 - 2.600.000
2,2,2,13,13001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2022-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,CARTAGENA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,1.300.001 - 2.600.000
2,2,2,13,13001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2022-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,CARTAGENA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,1.300.001 - 2.600.000
2,2,2,13,13001,Heterosexual,NO,ATENDIDO,NO REPORTA,ND,2022-01-01,2020-01-01,Hombre,Básica primaria (1o. - 5o.),BOLIVAR,CARTAGENA,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,3.000.001 o más,1.300.001 - 2.600.000
1,1,1,13,13760,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-11-01,2017-01-01,Mujer,ND,BOLIVAR,SOPLAVIENTO,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23417,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,TECNOLÓGICO,CÓRDOBA,LORICA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,23,23417,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2019-01-01,2020-01-01,Mujer,TECNOLÓGICO,CÓRDOBA,LORICA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,44,44001,ND,NO,ACTIVO,Sin Información,ND,2018-10-01,2018-01-01,Mujer,ND,LA GUAJIRA,RIOHACHA,ND,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,52,52585,Heterosexual,NO,ATENDIDO,Soltero(a),ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (6o - 9o),NARIÑO,PUPIALES,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,19,19622,Heterosexual,NO,ATENDIDO,Unión libre,ND,2018-01-01,2019-01-01,Mujer,Básica Secundaria (o  o),CAUCA,ROSAS,Colombia,30-49,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,3,08,08078,Heterosexual,NO,ATENDIDO,Separado(a) o divorciado(a),ND,2018-01-01,2019-01-01,Hombre,Básica primaria (o.  o.),ATLANTICO,BARANOA,Colombia,50-65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,17,17433,Heterosexual,NO,ATENDIDO,Viudo(a),ND,2018-01-01,2019-01-01,Mujer,Básica primaria (1o. - 5o.),CALDAS,MANZANARES,Colombia,>65,CAPITALIZACIÓN INDIVIDUAL,CAPITALIZACIÓN INDIVIDUAL,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
2,1,1,54,54001,ND,NO,NO ACTIVO,CA,ND,2017-02-01,2017-01-01,Mujer,PRIMARIA,NORTE DE SANTANDER,CUCUTA,COLOMBIA,50-65,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,UNIDOS,0 - 1.500.000,1.300.001 - 2.600.000
1,1,1,76,76275,ND,NO,ACTIVO,Sin Información,ND,2017-03-01,2017-01-01,Mujer,ND,VALLE,FLORIDA,ND,18-29,CAPITALIZACIÓN INDIVIDUAL,ESPECIE,CC,VULNERABLE,0 - 1.500.000,1.300.001 - 2.600.000
